0 0 0 0 0 0 0 0 100.0 0 0 0 
0 0 0 0 0 0 0 0 99.99500004166653 0 0 0 
0 0 0 0 0 0 0 0 99.98000066665777 0 0 0 
0 0 0 0 0 0 0 0 99.95500337489875 0 0 0 
0 0 0 0 0 0 0 0 99.9200106660978 0 0 0 
0 0 0 0 0 0 0 0 99.87502603949663 0 0 0 
0 0 0 0 0 0 0 0 99.82005399352042 0 0 0 
0 0 0 0 0 0 0 0 99.75510002532796 0 0 0 
0 0 0 0 0 0 0 0 99.68017063026194 0 0 0 
0 0 0 0 0 0 0 0 99.59527330119943 0 0 0 
0 0 0 0 0 0 0 0 99.50041652780259 0 0 0 
0 0 0 0 0 0 0 0 99.39560979566969 0 0 0 
0 0 0 0 0 0 0 0 99.28086358538663 0 0 0 
0 0 0 0 0 0 0 0 99.1561893714788 0 0 0 
0 0 0 0 0 0 0 0 99.02159962126372 0 0 0 
0 0 0 0 0 0 0 0 98.87710779360422 0 0 0 
0 0 0 0 0 0 0 0 98.7227283375627 0 0 0 
0 0 0 0 0 0 0 0 98.55847669095607 0 0 0 
0 0 0 0 0 0 0 0 98.38436927881214 0 0 0 
0 0 0 0 0 0 0 0 98.20042351172702 0 0 0 
0 0 0 0 0 0 0 0 98.00665778412416 0 0 0 
0 0 0 0 0 0 0 0 97.80309147241482 0 0 0 
0 0 0 0 0 0 0 0 97.58974493306056 0 0 0 
0 0 0 0 0 0 0 0 97.36663950053749 0 0 0 
0 0 0 0 0 0 0 0 97.13379748520296 0 0 0 
0 0 0 0 0 0 0 0 96.89124217106448 0 0 0 
0 0 0 0 0 0 0 0 96.63899781345133 0 0 0 
0 0 0 0 0 0 0 0 96.37708963658905 0 0 0 
0 0 0 0 0 0 0 0 96.10554383107709 0 0 0 
0 0 0 0 0 0 0 0 95.82438755126972 0 0 0 
0 0 0 0 0 0 0 0 95.5336489125606 0 0 0 
0 0 0 0 0 0 0 0 95.23335698857134 0 0 0 
0 0 0 0 0 0 0 0 94.92354180824408 0 0 0 
0 0 0 0 0 0 0 0 94.6042343528387 0 0 0 
0 0 0 0 0 0 0 0 94.27546655283462 0 0 0 
0 0 0 0 0 0 0 0 93.93727128473789 0 0 0 
0 0 0 0 0 0 0 0 93.58968236779349 0 0 0 
0 0 0 0 0 0 0 0 93.23273456060345 0 0 0 
0 0 0 0 0 0 0 0 92.86646355765103 0 0 0 
0 0 0 0 0 0 0 0 92.4909059857313 0 0 0 
0 0 0 0 0 0 0 0 92.10609940028851 0 0 0 
0 0 0 0 0 0 0 0 91.71208228166051 0 0 0 
0 0 0 0 0 0 0 0 91.30889403123082 0 0 0 
0 0 0 0 0 0 0 0 90.8965749674885 0 0 0 
0 0 0 0 0 0 0 0 90.47516632199634 0 0 0 
0 0 0 0 0 0 0 0 90.04471023526769 0 0 0 
0 0 0 0 0 0 0 0 89.60524975255252 0 0 0 
0 0 0 0 0 0 0 0 89.15682881953289 0 0 0 
0 0 0 0 0 0 0 0 88.69949227792841 0 0 0 
0 0 0 0 0 0 0 0 88.23328586101215 0 0 0 
0 0 0 0 0 0 0 0 87.75825618903727 0 0 0 
0 0 0 0 0 0 0 0 87.27445076457514 0 0 0 
0 0 0 0 0 0 0 0 86.78191796776498 0 0 0 
0 0 0 0 0 0 0 0 86.2807070514761 0 0 0 
0 0 0 0 0 0 0 0 85.77086813638242 0 0 0 
0 0 0 0 0 0 0 0 85.25245220595056 0 0 0 
0 0 0 0 0 0 0 0 84.72551110134161 0 0 0 
0 0 0 0 0 0 0 0 84.19009751622687 0 0 0 
0 0 0 0 0 0 0 0 83.64626499151869 0 0 0 
0 0 0 0 0 0 0 0 83.09406791001635 0 0 0 
0 0 0 0 0 0 0 0 82.53356149096783 0 0 0 
0 0 0 0 0 0 0 0 81.96480178454796 0 0 0 
0 0 0 0 0 0 0 0 81.38784566625338 0 0 0 
0 0 0 0 0 0 0 0 80.80275083121519 0 0 0 
0 0 0 0 0 0 0 0 80.20957578842925 0 0 0 
0 0 0 0 0 0 0 0 79.60837985490559 0 0 0 
0 0 0 0 0 0 0 0 78.99922314973651 0 0 0 
0 0 0 0 0 0 0 0 78.38216658808493 0 0 0 
0 0 0 0 0 0 0 0 77.7572718750928 0 0 0 
0 0 0 0 0 0 0 0 77.12460149971065 0 0 0 
0 0 0 0 0 0 0 0 76.48421872844884 0 0 0 
0 0 0 0 0 0 0 0 75.83618759905082 0 0 0 
0 0 0 0 0 0 0 0 75.18057291408951 0 0 0 
0 0 0 0 0 0 0 0 74.51744023448704 0 0 0 
0 0 0 0 0 0 0 0 73.8468558729588 0 0 0 
0 0 0 0 0 0 0 0 73.16888688738209 0 0 0 
0 0 0 0 0 0 0 0 72.48360107409052 0 0 0 
0 0 0 0 0 0 0 0 71.79106696109434 0 0 0 
0 0 0 0 0 0 0 0 71.09135380122773 0 0 0 
0 0 0 0 0 0 0 0 70.38453156522361 0 0 0 
0 0 0 0 0 0 0 0 69.67067093471654 0 0 0 
0 0 0 0 0 0 0 0 68.9498432951747 0 0 0 
0 0 0 0 0 0 0 0 68.22212072876135 0 0 0 
0 0 0 0 0 0 0 0 67.4875760071267 0 0 0 
0 0 0 0 0 0 0 0 66.74628258413081 0 0 0 
0 0 0 0 0 0 0 0 65.99831458849822 0 0 0 
0 0 0 0 0 0 0 0 65.24374681640519 0 0 0 
0 0 0 0 0 0 0 0 64.48265472400013 0 0 0 
0 0 0 0 0 0 0 0 63.71511441985802 0 0 0 
0 0 0 0 0 0 0 0 62.941202657369686 0 0 0 
0 0 0 0 0 0 0 0 62.16099682706644 0 0 0 
0 0 0 0 0 0 0 0 61.374574948881154 0 0 0 
0 0 0 0 0 0 0 0 60.58201566434628 0 0 0 
0 0 0 0 0 0 0 0 59.78339822872982 0 0 0 
0 0 0 0 0 0 0 0 58.97880250310982 0 0 0 
0 0 0 0 0 0 0 0 58.16830894638835 0 0 0 
0 0 0 0 0 0 0 0 57.35199860724567 0 0 0 
0 0 0 0 0 0 0 0 56.529953116035436 0 0 0 
0 0 0 0 0 0 0 0 55.702254676621735 0 0 0 
0 0 0 0 0 0 0 0 54.868986058158754 0 0 0 
0 0 0 0 0 0 0 0 54.03023058681398 0 0 0 
0 0 0 0 0 0 0 0 53.186072137435545 0 0 0 
0 0 0 0 0 0 0 0 52.336595125164955 0 0 0 
0 0 0 0 0 0 0 0 51.481884496995534 0 0 0 
0 0 0 0 0 0 0 0 50.622025723277844 0 0 0 
0 0 0 0 0 0 0 0 49.75710478917269 0 0 0 
0 0 0 0 0 0 0 0 48.88720818605275 0 0 0 
0 0 0 0 0 0 0 0 48.01242290285341 0 0 0 
0 0 0 0 0 0 0 0 47.132836417373994 0 0 0 
0 0 0 0 0 0 0 0 46.24853668753008 0 0 0 
0 0 0 0 0 0 0 0 45.35961214255773 0 0 0 
0 0 0 0 0 0 0 0 44.46615167417068 0 0 0 
0 0 0 0 0 0 0 0 43.56824462767121 0 0 0 
0 0 0 0 0 0 0 0 42.66598079301572 0 0 0 
0 0 0 0 0 0 0 0 41.7594503958358 0 0 0 
